hour_of_year,demand_wh,wind_speed_ms,egen_wh,deficit_wh,generator_output_wh
8181,432822.22432262887,3.718360866510512,92879.2379016362,339942.98642099265,339942.98642099265
8182,375865.5429323457,3.6429886867839474,84015.46956579221,291850.0733665535,291850.0733665535
8183,310581.34025616985,3.567616507057383,75151.70122994823,235429.63902622162,235429.63902622162
8184,289426.946383331,3.5550544771029555,73674.40650730756,215752.53987602342,215752.53987602342
8185,314929.731925357,3.6429886867839474,84015.46956579221,230914.2623595648,230914.2623595648
8186,309597.8548989437,3.68067477664723,88447.35373371423,221150.50116522945,221150.50116522945
8187,320621.06262635865,3.668112746692802,86970.05901107354,233651.0036152851,233651.0036152851
8188,333387.0450718234,3.6178646268750927,81060.8801205109,252326.1649513125,252326.1649513125
8189,323652.83047207113,3.504806357285246,67765.22761674495,255887.6028553262,255887.6028553262
8190,351097.5903558782,3.4545582374675363,63201.1248971432,287896.46545873495,287896.46545873495
8191,425193.0235068972,3.3289379379232624,52146.5385372471,373046.4849696501,373046.4849696501
8192,441877.5873901631,3.3414999678776898,53251.997173236705,388625.5902169264,388625.5902169264
8193,394801.5895234384,3.00232515910815,23404.61400151721,371396.97552192124,371396.97552192124
8194,408648.6928441918,2.449595841113344,0.0,408648.6928441918,408648.6928441918
8195,461987.9720237975,2.349099601477925,0.0,461987.9720237975,461987.9720237975
8196,404168.6721955851,2.361661631432352,0.0,404168.6721955851,404168.6721955851
8197,336640.9109209423,2.449595841113344,0.0,336640.9109209423,336640.9109209423
8198,348674.3149930299,2.8013326798373113,13981.836344451242,334692.4786485787,334692.4786485787
8199,338213.8916626838,3.366624027786545,55462.91444521596,282750.97721746785,282750.97721746785
8200,357600.226427944,3.655550716738375,85492.76428843293,272107.46213951113,272107.46213951113
8201,428259.8079803216,3.7434849264193666,95833.82734691752,332425.98063340405,332425.98063340405
8202,453852.4317137915,4.032411615371197,130848.77765953113,323003.65405426035,323003.65405426035
8203,458273.2754981951,3.881667255918068,112084.06929596479,346189.2062022303,346189.2062022303
8204,458488.6467470762,3.718360866510512,92879.2379016362,365609.40884544,365609.40884544
8205,391176.8516030979,3.63042665682952,82538.17484315156,308638.6767599464,308638.6767599464
8206,395271.9469783335,3.567616507057383,75151.70122994823,320120.2457483853,320120.2457483853
8207,309976.0339923683,3.504806357285246,67765.22761674495,242210.8063756234,242210.8063756234
8208,283286.43471849733,3.504806357285246,67765.22761674495,215521.2071017524,215521.2071017524
8209,274859.3267683849,3.4043101176498265,58779.29035318473,216080.03641520016,216080.03641520016
8210,323634.60798509023,3.2661277881511253,46619.24535729902,277015.36262779124,277015.36262779124
8211,305409.3220686863,3.1405074886068514,35564.65899740291,269844.6630712834,269844.6630712834
8212,300981.2370684826,3.0525732789258595,27826.448545475636,273154.78852300695,273154.78852300695
8213,338278.79800929665,2.914390949427158,19227.740053420122,319051.0579558765,319051.0579558765
8214,371290.4437614456,2.826456739746166,15147.5927242221,356142.8510372235,356142.8510372235
8215,414333.2237279602,3.00232515910815,23404.61400151721,390928.609726443,390928.609726443
8216,399128.26491156645,4.170593944869898,151520.85415253678,247607.41075902968,247607.41075902968
8217,360132.4113231923,4.69819920295585,236951.53461914707,123180.87670404522,123180.87670404522
8218,410728.63105467847,4.472082663776156,196623.56650091297,214105.0645537655,214105.0645537655
8219,453357.0471285734,3.6178646268750927,81060.8801205109,372296.1670080625,372296.1670080625
8220,398610.37336392456,3.065135308880287,28931.90718146524,369678.4661824593,369678.4661824593
8221,345045.3146980473,2.5249680208399083,1158.5161669717472,343886.79853107553,343886.79853107553
8222,333438.3690576156,2.047610882571667,0.0,333438.3690576156,333438.3690576156
8223,393775.4267387829,1.5576917143489981,0.0,393775.4267387829,393775.4267387829
8224,353128.4965760479,1.1305826958984664,0.0,353128.4965760479,353128.4965760479
8225,432290.68214199226,0.803969917083354,0.0,432290.68214199226,432290.68214199226
8226,462138.5005667316,0.803969917083354,0.0,462138.5005667316,462138.5005667316
8227,545622.1904607029,1.4948815645768612,0.0,545622.1904607029,545622.1904607029
8228,450606.2500363077,2.4370338111589165,0.0,450606.2500363077,450606.2500363077
8229,443257.066654226,3.2786898181055526,47724.703993288625,395532.36266093736,395532.36266093736
8230,384351.2885270626,4.107783795097761,142124.4557466251,242226.83278043751,242226.83278043751
8231,300146.6075203413,4.874067622317833,269029.9343107727,31116.673209568602,31116.673209568602
8232,276945.77993503126,5.4142349103582115,384125.84406366624,0.0,0.0
8233,266159.60031725484,5.728285659218896,464015.2996159139,0.0,0.0
8234,294630.91768077284,5.979526258307445,530945.7952131032,0.0,0.0
8235,309637.9379271104,6.19308076753271,593397.4425756561,0.0,0.0
8236,318937.6125999176,6.394073246803549,652730.4224564076,0.0,0.0
8237,307126.1120196483,6.63275181593767,729454.2217770582,0.0,0.0
8238,352527.3009370052,6.9216785048895,828382.7200741648,0.0,0.0
8239,411160.96000080113,7.373911583248887,1001474.2113669646,0.0,0.0
8240,427654.4704597627,8.102509320605677,1314253.9146543844,0.0,0.0
8241,408486.22314545786,8.127633380514531,1324806.0198161032,0.0,0.0
8242,383189.2747534627,7.976889021061401,1261012.6804838658,0.0,0.0
8243,446623.92930678144,7.172919103978048,922845.9534762123,0.0,0.0
8244,419611.3653855683,6.05489843803401,552606.0189076397,0.0,0.0
8245,369320.7369669677,5.125308221406382,319868.54844077927,49452.18852618843,49452.18852618843
8246,365474.2137432604,4.4469586038673015,192865.00713854833,172609.2066047121,172609.2066047121
8247,388727.32579452015,3.906791315826923,115038.65874124614,273688.667053274,273688.667053274
8248,382106.8736980889,2.9520770392904403,20976.374623076426,361130.4990750125,361130.4990750125
8249,456743.7147290531,2.462157871067771,0.0,456743.7147290531,456743.7147290531
8250,501085.6013086074,3.014887189062577,24510.07263750678,476575.5286711006,476575.5286711006
8251,472543.121771114,3.7434849264193666,95833.82734691752,376709.2944241965,376709.2944241965
8252,456376.3529236036,4.459520633821729,194744.28681973062,261632.066103873,261632.066103873
8253,418712.6925306275,4.949439802044398,282777.81989289814,135934.87263772934,135934.87263772934
8254,382235.92153925786,5.213242431087374,339425.11667383194,42810.80486542592,42810.80486542592
8255,313924.98758939607,5.313738670722793,361775.48036874906,0.0,0.0
8256,280687.1514321273,5.238366490996228,345012.70759756106,0.0,0.0
8257,325753.7701527414,5.125308221406382,319868.54844077927,5885.221711962135,5885.221711962135
8258,310575.8355239432,5.049936041679817,303105.77566959127,7470.059854351915,7470.059854351915
8259,315303.2322523697,5.062498071634245,305899.57113145606,9403.661120913632,9403.661120913632
8260,315298.26967667585,5.162994311269664,328249.9348263732,0.0,0.0
8261,276940.8756349497,5.200680401132945,336631.3212119669,0.0,0.0
8262,354903.7466047629,5.238366490996228,345012.70759756106,9891.039007201849,9891.039007201849
8263,440135.808614174,5.3011766407683645,358981.6849068843,81154.12370728975,81154.12370728975
8264,436239.5383617372,6.0046503182163,537772.7739374518,0.0,0.0
8265,400133.6407733193,5.51473114999363,407124.3783583031,0.0,0.0
8266,394115.3425488541,5.213242431087374,339425.11667383194,54690.22587502218,54690.22587502218
8267,410753.9693933073,4.032411615371197,130848.77765953113,279905.1917337761,279905.1917337761
8268,447730.38150655,3.065135308880287,28931.90718146524,418798.47432508477,418798.47432508477
8269,372344.34175660944,2.4370338111589165,0.0,372344.34175660944,372344.34175660944
8270,359865.12578868406,2.424471781204489,0.0,359865.12578868406,359865.12578868406
8271,378134.8989337452,2.7762086199284566,12816.079964680386,365318.81896906486,365318.81896906486
8272,381027.7719870807,2.9269529793815856,19810.618243305573,361217.1537437751,361217.1537437751
8273,452762.83489253646,2.876704859563876,17479.105483763837,435283.7294087726,435283.7294087726
8274,448686.04512065416,2.7510845600196014,11650.323584909505,437035.72153574467,437035.72153574467
8275,474467.6805837205,2.2486033618425054,0.0,474467.6805837205,474467.6805837205
8276,424668.4775405787,1.7586841936198365,0.0,424668.4775405787,424668.4775405787
8277,419282.22479371214,1.6205018641211353,0.0,419282.22479371214,419282.22479371214
8278,399698.13000875,1.98480073279953,0.0,399698.13000875,399698.13000875
8279,333493.2779133524,2.851580799655021,16313.349103992976,317179.92880935944,317179.92880935944
8280,286286.28370155103,3.693236806601657,89924.64845635489,196361.63524519614,196361.63524519614
8281,473575.0707944327,4.396710484049592,185347.888413819,288227.18238061375,288227.18238061375
8282,406458.922871703,4.836381532454551,262155.9915197101,144302.93135199288,144302.93135199288
8283,383866.1022533711,5.049936041679817,303105.77566959127,80760.32658377982,80760.32658377982
8284,356088.0192913475,5.175556341224091,331043.73028823786,25044.289003109618,25044.289003109618
8285,362645.9196043993,5.200680401132945,336631.3212119669,26014.59839243238,26014.59839243238
8286,384657.2790361771,5.100184161497526,314280.9575170498,70376.32151912729,70376.32151912729
8287,385611.5801403984,5.100184161497526,314280.9575170498,71330.62262334861,71330.62262334861
8288,495673.2641334176,5.728285659218896,464015.2996159139,31657.964517503686,31657.964517503686
8289,483793.90970191656,5.238366490996228,345012.70759756106,138781.2021043555,138781.2021043555
8290,481874.8819760808,4.145469884961043,147762.2947901721,334112.5871859087,334112.5871859087
8291,661013.2621062541,2.8390187697005933,15730.47091410753,645282.7911921466,645282.7911921466
8292,495140.1652834677,1.7963702834831188,0.0,495140.1652834677,495140.1652834677
8293,426601.8684975275,1.0426484862174745,0.0,426601.8684975275,426601.8684975275
8294,1378610.612610879,0.653225557630225,0.0,1378610.612610879,1378610.612610879
8295,783002.759688389,0.5024811981770962,0.0,783002.759688389,783002.759688389
8296,470502.9057213373,0.6155394677669428,0.0,470502.9057213373,470502.9057213373
8297,540499.0359619972,0.5652913479492332,0.0,540499.0359619972,540499.0359619972
8298,574220.9130105604,0.590415407858088,0.0,574220.9130105604,574220.9130105604
8299,524569.1447459995,1.2185169055794582,0.0,524569.1447459995,524569.1447459995
8300,516846.1415211386,1.921990583027393,0.0,516846.1415211386,516846.1415211386
8301,487784.18051991,2.449595841113344,0.0,487784.18051991,487784.18051991
8302,451739.9141748333,2.8390187697005933,15730.47091410753,436009.44326072576,436009.44326072576
8303,471306.82916301984,3.165631548515706,37775.57626938213,433531.2528936377,433531.2528936377
8304,450841.935991218,3.4922443273308184,66517.50080511202,384324.435186106,384324.435186106
8305,454411.2407099641,3.8314191361003584,106174.89040540216,348236.35030456196,348236.35030456196
8306,429757.3733075716,4.25852815455089,164675.8119208132,265081.56138675835,265081.56138675835
8307,451264.5355087702,4.585140933366003,216329.70624595898,234934.82926281122,234934.82926281122
8308,345816.37707898585,4.723323262864704,241534.163146522,104282.21393246384,104282.21393246384
8309,339054.2627005737,4.748447322773559,246116.7916738971,92937.47102667662,92937.47102667662
8310,373278.560844135,4.798695442591269,255282.04872864747,117996.51211548754,117996.51211548754
8311,377186.41118455166,4.735885292819131,243825.47741020954,133360.93377434212,133360.93377434212
8312,496553.3289618384,5.075060101588671,308693.3665933205,187859.96236851788,187859.96236851788
8313,509718.9637319407,4.98712589190768,289651.76268396084,220067.20104797988,220067.20104797988
8314,488933.04277998896,4.999687921862107,291943.07694764837,196989.9658323406,196989.9658323406
8315,581111.0978246216,4.4469586038673015,192865.00713854833,388246.0906860733,388246.0906860733
8316,489820.66701488825,3.7560469563737944,97311.12206955822,392509.54494533,392509.54494533
8317,491153.1450732256,3.014887189062577,24510.07263750678,466643.07243571884,466643.07243571884
8318,1307389.250883465,2.411909751250062,0.0,1307389.250883465,1307389.250883465
8319,713022.8672257218,2.0224868226628123,0.0,713022.8672257218,713022.8672257218
8320,516285.82922077365,1.5953778042122804,0.0,516285.82922077365,516285.82922077365
8321,559451.5602095125,1.1557067558073213,0.0,559451.5602095125,559451.5602095125
8322,519034.8207626364,1.1557067558073213,0.0,519034.8207626364,519034.8207626364
8323,547678.8054135811,1.432071414804724,0.0,547678.8054135811,547678.8054135811
8324,467294.4890672081,1.859180433255256,0.0,467294.4890672081,467294.4890672081
8325,500557.73870141245,2.236041331888078,0.0,500557.73870141245,500557.73870141245
8326,469477.2193298352,2.5375300507943357,1741.3943568571758,467735.82497297804,467735.82497297804
8327,468766.7269402244,2.9395150093360125,20393.49643319098,448373.2305070334,448373.2305070334
8328,444773.9321002475,3.366624027786545,55462.91444521596,389311.0176550315,389311.0176550315
